,date,currency,priceCode,value,isEstimate,ISIN
4710,8/8/2005,THB,Nav,12.9591,FALSE,61500003
4711,5/8/2005,THB,Nav,12.9594,FALSE,61500003
4712,4/8/2005,THB,Nav,12.9625,FALSE,61500003
4713,3/8/2005,THB,Nav,12.9646,FALSE,61500003
4714,2/8/2005,THB,Nav,12.9679,FALSE,61500003
4715,1/8/2005,THB,Nav,12.9705,FALSE,61500003
4716,29/7/2005,THB,Nav,12.9698,FALSE,61500003
4717,28/7/2005,THB,Nav,12.9696,FALSE,61500003
4718,27/7/2005,THB,Nav,12.9695,FALSE,61500003
4719,26/7/2005,THB,Nav,12.9717,FALSE,61500003
4720,25/7/2005,THB,Nav,12.9736,FALSE,61500003
4721,22/7/2005,THB,Nav,12.9731,TRUE,61500003
4722,21/7/2005,THB,Nav,12.9731,FALSE,61500003
4723,20/7/2005,THB,Nav,12.9755,FALSE,61500003
4724,19/7/2005,THB,Nav,12.9779,FALSE,61500003
4725,18/7/2005,THB,Nav,12.9803,FALSE,61500003
4726,15/7/2005,THB,Nav,12.9811,FALSE,61500003
4727,14/7/2005,THB,Nav,12.9814,FALSE,61500003
4728,13/7/2005,THB,Nav,12.9806,FALSE,61500003
4729,12/7/2005,THB,Nav,12.9808,FALSE,61500003
4730,11/7/2005,THB,Nav,12.9811,FALSE,61500003
4731,8/7/2005,THB,Nav,12.9806,FALSE,61500003
4732,7/7/2005,THB,Nav,12.9786,FALSE,61500003
4733,6/7/2005,THB,Nav,12.9778,FALSE,61500003
4734,5/7/2005,THB,Nav,12.9774,FALSE,61500003
4735,4/7/2005,THB,Nav,12.9772,FALSE,61500003
4736,1/7/2005,THB,Nav,12.9745,TRUE,61500003
4737,30/6/2005,THB,Nav,12.9745,FALSE,61500003
4738,29/6/2005,THB,Nav,12.9744,FALSE,61500003
4739,28/6/2005,THB,Nav,12.9739,FALSE,61500003
4740,27/6/2005,THB,Nav,12.9732,FALSE,61500003
4741,24/6/2005,THB,Nav,12.9706,FALSE,61500003
4742,23/6/2005,THB,Nav,12.9706,FALSE,61500003
4743,22/6/2005,THB,Nav,12.97,FALSE,61500003
4744,21/6/2005,THB,Nav,12.9695,FALSE,61500003
4745,20/6/2005,THB,Nav,12.9684,FALSE,61500003
4746,17/6/2005,THB,Nav,12.9661,FALSE,61500003
4747,16/6/2005,THB,Nav,12.9658,FALSE,61500003
4748,15/6/2005,THB,Nav,12.9654,FALSE,61500003
4749,14/6/2005,THB,Nav,12.9652,FALSE,61500003
4750,13/6/2005,THB,Nav,12.9638,FALSE,61500003
4751,10/6/2005,THB,Nav,12.9615,FALSE,61500003
4752,9/6/2005,THB,Nav,12.9602,FALSE,61500003
4753,8/6/2005,THB,Nav,12.9596,FALSE,61500003
4754,7/6/2005,THB,Nav,12.9583,FALSE,61500003
4755,6/6/2005,THB,Nav,12.9579,FALSE,61500003
4756,3/6/2005,THB,Nav,12.9558,FALSE,61500003
4757,2/6/2005,THB,Nav,12.9549,FALSE,61500003
4758,1/6/2005,THB,Nav,12.954,FALSE,61500003
4759,31/5/2005,THB,Nav,12.9534,FALSE,61500003
4760,30/5/2005,THB,Nav,12.9524,FALSE,61500003
4761,27/5/2005,THB,Nav,12.9505,FALSE,61500003
4762,26/5/2005,THB,Nav,12.9492,FALSE,61500003
4763,25/5/2005,THB,Nav,12.949,FALSE,61500003
4764,24/5/2005,THB,Nav,12.948,FALSE,61500003
4765,23/5/2005,THB,Nav,12.9444,TRUE,61500003
4766,20/5/2005,THB,Nav,12.9444,FALSE,61500003
4767,19/5/2005,THB,Nav,12.944,FALSE,61500003
4768,18/5/2005,THB,Nav,12.9428,FALSE,61500003
4769,17/5/2005,THB,Nav,12.9421,FALSE,61500003
4770,16/5/2005,THB,Nav,12.9411,FALSE,61500003
4771,13/5/2005,THB,Nav,12.9409,FALSE,61500003
4772,12/5/2005,THB,Nav,12.9406,FALSE,61500003
4773,11/5/2005,THB,Nav,12.9402,FALSE,61500003
4774,10/5/2005,THB,Nav,12.9399,FALSE,61500003
4775,9/5/2005,THB,Nav,12.94,FALSE,61500003
4776,6/5/2005,THB,Nav,12.9384,FALSE,61500003
4777,5/5/2005,THB,Nav,12.936,TRUE,61500003
4778,4/5/2005,THB,Nav,12.936,FALSE,61500003
4779,3/5/2005,THB,Nav,12.9358,FALSE,61500003
4780,2/5/2005,THB,Nav,12.9324,TRUE,61500003
4781,29/4/2005,THB,Nav,12.9324,FALSE,61500003
4782,28/4/2005,THB,Nav,12.9301,FALSE,61500003
4783,27/4/2005,THB,Nav,12.929,FALSE,61500003
4784,26/4/2005,THB,Nav,12.9267,FALSE,61500003
4785,25/4/2005,THB,Nav,12.9262,FALSE,61500003
4786,22/4/2005,THB,Nav,12.9236,FALSE,61500003
4787,21/4/2005,THB,Nav,12.9236,FALSE,61500003
4788,20/4/2005,THB,Nav,12.9216,FALSE,61500003
4789,19/4/2005,THB,Nav,12.9204,FALSE,61500003
4790,18/4/2005,THB,Nav,12.9197,FALSE,61500003
4791,15/4/2005,THB,Nav,12.9163,TRUE,61500003
4792,14/4/2005,THB,Nav,12.9163,TRUE,61500003
4793,13/4/2005,THB,Nav,12.9163,TRUE,61500003
4794,12/4/2005,THB,Nav,12.9163,FALSE,61500003
4795,11/4/2005,THB,Nav,12.9164,FALSE,61500003
4796,8/4/2005,THB,Nav,12.9138,FALSE,61500003
4797,7/4/2005,THB,Nav,12.9131,FALSE,61500003
4798,6/4/2005,THB,Nav,12.9115,TRUE,61500003
4799,5/4/2005,THB,Nav,12.9115,FALSE,61500003
4800,4/4/2005,THB,Nav,12.9107,FALSE,61500003
4801,1/4/2005,THB,Nav,12.9087,FALSE,61500003
4802,31/3/2005,THB,Nav,12.9081,FALSE,61500003
4803,30/3/2005,THB,Nav,12.9071,FALSE,61500003
4804,29/3/2005,THB,Nav,12.9058,FALSE,61500003
4805,28/3/2005,THB,Nav,12.9051,FALSE,61500003
4806,25/3/2005,THB,Nav,12.9026,FALSE,61500003
4807,24/3/2005,THB,Nav,12.9016,FALSE,61500003
4808,23/3/2005,THB,Nav,12.9012,FALSE,61500003
4809,22/3/2005,THB,Nav,12.9004,FALSE,61500003
4810,21/3/2005,THB,Nav,12.8997,FALSE,61500003
4811,18/3/2005,THB,Nav,12.8973,FALSE,61500003
4812,17/3/2005,THB,Nav,12.8964,FALSE,61500003
4813,16/3/2005,THB,Nav,12.8947,FALSE,61500003
4814,15/3/2005,THB,Nav,12.8935,FALSE,61500003
4815,14/3/2005,THB,Nav,12.8918,FALSE,61500003
4816,11/3/2005,THB,Nav,12.8898,FALSE,61500003
4817,10/3/2005,THB,Nav,12.8887,FALSE,61500003
4818,9/3/2005,THB,Nav,12.8874,FALSE,61500003
4819,8/3/2005,THB,Nav,12.8863,FALSE,61500003
4820,7/3/2005,THB,Nav,12.8852,FALSE,61500003
4821,4/3/2005,THB,Nav,12.8826,FALSE,61500003
4822,3/3/2005,THB,Nav,12.8822,FALSE,61500003
4823,2/3/2005,THB,Nav,12.8804,FALSE,61500003
4824,1/3/2005,THB,Nav,12.8799,FALSE,61500003
4825,28/2/2005,THB,Nav,12.8799,FALSE,61500003
4826,25/2/2005,THB,Nav,12.8788,FALSE,61500003
4827,24/2/2005,THB,Nav,12.8777,FALSE,61500003
4828,23/2/2005,THB,Nav,12.8764,TRUE,61500003
4829,22/2/2005,THB,Nav,12.8764,FALSE,61500003
4830,21/2/2005,THB,Nav,12.8754,FALSE,61500003
4831,18/2/2005,THB,Nav,12.8744,FALSE,61500003
4832,17/2/2005,THB,Nav,12.8741,FALSE,61500003
4833,16/2/2005,THB,Nav,12.8738,FALSE,61500003
4834,15/2/2005,THB,Nav,12.8734,FALSE,61500003
4835,14/2/2005,THB,Nav,12.8724,FALSE,61500003
4836,11/2/2005,THB,Nav,12.871,FALSE,61500003
4837,10/2/2005,THB,Nav,12.8706,FALSE,61500003
4838,9/2/2005,THB,Nav,12.8701,FALSE,61500003
4839,8/2/2005,THB,Nav,12.8699,FALSE,61500003
4840,7/2/2005,THB,Nav,12.8693,FALSE,61500003
4841,4/2/2005,THB,Nav,12.8674,FALSE,61500003
4842,3/2/2005,THB,Nav,12.8669,FALSE,61500003
4843,2/2/2005,THB,Nav,12.8657,FALSE,61500003
4844,1/2/2005,THB,Nav,12.8653,FALSE,61500003
4845,31/1/2005,THB,Nav,12.8647,FALSE,61500003
4846,28/1/2005,THB,Nav,12.8635,FALSE,61500003
4847,27/1/2005,THB,Nav,12.8626,FALSE,61500003
4848,26/1/2005,THB,Nav,12.8624,FALSE,61500003
4849,25/1/2005,THB,Nav,12.8618,FALSE,61500003
4850,24/1/2005,THB,Nav,12.8614,FALSE,61500003
4851,21/1/2005,THB,Nav,12.8601,FALSE,61500003
4852,20/1/2005,THB,Nav,12.8587,FALSE,61500003
4853,19/1/2005,THB,Nav,12.8583,FALSE,61500003
4854,18/1/2005,THB,Nav,12.8575,FALSE,61500003
4855,17/1/2005,THB,Nav,12.8571,FALSE,61500003
4856,14/1/2005,THB,Nav,12.8566,FALSE,61500003
4857,13/1/2005,THB,Nav,12.8561,FALSE,61500003
4858,12/1/2005,THB,Nav,12.8556,FALSE,61500003
4859,11/1/2005,THB,Nav,12.8554,FALSE,61500003
4860,10/1/2005,THB,Nav,12.8549,FALSE,61500003
4861,7/1/2005,THB,Nav,12.8537,FALSE,61500003
4862,6/1/2005,THB,Nav,12.8532,FALSE,61500003
4863,5/1/2005,THB,Nav,12.8523,FALSE,61500003
4864,4/1/2005,THB,Nav,12.8519,FALSE,61500003
4865,3/1/2005,THB,Nav,12.8497,TRUE,61500003
4866,31/12/2004,THB,Nav,12.8497,TRUE,61500003
4867,30/12/2004,THB,Nav,12.8497,FALSE,61500003
4868,29/12/2004,THB,Nav,12.8484,FALSE,61500003
4869,28/12/2004,THB,Nav,12.8475,FALSE,61500003
4870,27/12/2004,THB,Nav,12.8472,FALSE,61500003
4871,24/12/2004,THB,Nav,12.8448,FALSE,61500003
4872,23/12/2004,THB,Nav,12.8443,FALSE,61500003
4873,22/12/2004,THB,Nav,12.844,FALSE,61500003
4874,21/12/2004,THB,Nav,12.8435,FALSE,61500003
4875,20/12/2004,THB,Nav,12.8429,FALSE,61500003
4876,17/12/2004,THB,Nav,12.8419,FALSE,61500003
4877,16/12/2004,THB,Nav,12.8414,FALSE,61500003
4878,15/12/2004,THB,Nav,12.8408,FALSE,61500003
4879,14/12/2004,THB,Nav,12.8406,FALSE,61500003
4880,13/12/2004,THB,Nav,12.8397,FALSE,61500003
4881,10/12/2004,THB,Nav,12.8374,TRUE,61500003
4882,9/12/2004,THB,Nav,12.8374,FALSE,61500003
4883,8/12/2004,THB,Nav,12.8368,FALSE,61500003
4884,7/12/2004,THB,Nav,12.8364,FALSE,61500003
4885,6/12/2004,THB,Nav,12.8335,TRUE,61500003
4886,3/12/2004,THB,Nav,12.8335,FALSE,61500003
4887,2/12/2004,THB,Nav,12.8323,FALSE,61500003
4888,1/12/2004,THB,Nav,12.8319,FALSE,61500003
4889,30/11/2004,THB,Nav,12.8311,FALSE,61500003
4890,29/11/2004,THB,Nav,12.8307,FALSE,61500003
4891,26/11/2004,THB,Nav,12.8298,FALSE,61500003
4892,25/11/2004,THB,Nav,12.8288,FALSE,61500003
4893,24/11/2004,THB,Nav,12.8283,FALSE,61500003
4894,23/11/2004,THB,Nav,12.8272,FALSE,61500003
4895,22/11/2004,THB,Nav,12.8267,FALSE,61500003
4896,19/11/2004,THB,Nav,12.8257,FALSE,61500003
4897,18/11/2004,THB,Nav,12.8253,FALSE,61500003
4898,17/11/2004,THB,Nav,12.8247,FALSE,61500003
4899,16/11/2004,THB,Nav,12.8243,FALSE,61500003
4900,15/11/2004,THB,Nav,12.8239,FALSE,61500003
4901,12/11/2004,THB,Nav,12.8232,FALSE,61500003
4902,11/11/2004,THB,Nav,12.8225,FALSE,61500003
4903,10/11/2004,THB,Nav,12.8221,FALSE,61500003
4904,9/11/2004,THB,Nav,12.8216,FALSE,61500003
4905,8/11/2004,THB,Nav,12.8214,FALSE,61500003
4906,5/11/2004,THB,Nav,12.8207,FALSE,61500003
4907,4/11/2004,THB,Nav,12.8202,FALSE,61500003
4908,3/11/2004,THB,Nav,12.8199,FALSE,61500003
4909,2/11/2004,THB,Nav,12.8192,FALSE,61500003
4910,1/11/2004,THB,Nav,12.8184,FALSE,61500003
4911,29/10/2004,THB,Nav,12.8172,FALSE,61500003
4912,28/10/2004,THB,Nav,12.8169,FALSE,61500003
4913,27/10/2004,THB,Nav,12.8165,FALSE,61500003
4914,26/10/2004,THB,Nav,12.8162,FALSE,61500003
4915,25/10/2004,THB,Nav,12.8143,TRUE,61500003
4916,22/10/2004,THB,Nav,12.8143,FALSE,61500003
4917,21/10/2004,THB,Nav,12.8139,FALSE,61500003
4918,20/10/2004,THB,Nav,12.8133,FALSE,61500003
4919,19/10/2004,THB,Nav,12.8129,FALSE,61500003
4920,18/10/2004,THB,Nav,12.8125,FALSE,61500003
4921,15/10/2004,THB,Nav,12.8118,FALSE,61500003
4922,14/10/2004,THB,Nav,12.8115,FALSE,61500003
4923,13/10/2004,THB,Nav,12.8111,FALSE,61500003
4924,12/10/2004,THB,Nav,12.8107,FALSE,61500003
4925,11/10/2004,THB,Nav,12.8103,FALSE,61500003
4926,8/10/2004,THB,Nav,12.8092,FALSE,61500003
4927,7/10/2004,THB,Nav,12.8088,FALSE,61500003
4928,6/10/2004,THB,Nav,12.8082,FALSE,61500003
4929,5/10/2004,THB,Nav,12.808,FALSE,61500003
4930,4/10/2004,THB,Nav,12.8075,FALSE,61500003
4931,1/10/2004,THB,Nav,12.8067,FALSE,61500003
4932,30/9/2004,THB,Nav,12.8066,FALSE,61500003
4933,29/9/2004,THB,Nav,12.806,FALSE,61500003
4934,28/9/2004,THB,Nav,12.8057,FALSE,61500003
4935,27/9/2004,THB,Nav,12.8051,FALSE,61500003
4936,24/9/2004,THB,Nav,12.8036,FALSE,61500003
4937,23/9/2004,THB,Nav,12.803,FALSE,61500003
4938,22/9/2004,THB,Nav,12.8018,FALSE,61500003
4939,21/9/2004,THB,Nav,12.8014,FALSE,61500003
4940,20/9/2004,THB,Nav,12.8009,FALSE,61500003
4941,17/9/2004,THB,Nav,12.8,FALSE,61500003
4942,16/9/2004,THB,Nav,12.7994,FALSE,61500003
4943,15/9/2004,THB,Nav,12.7988,FALSE,61500003
4944,14/9/2004,THB,Nav,12.798,FALSE,61500003
4945,13/9/2004,THB,Nav,12.7971,FALSE,61500003
4946,10/9/2004,THB,Nav,12.7967,FALSE,61500003
4947,9/9/2004,THB,Nav,12.7965,FALSE,61500003
4948,8/9/2004,THB,Nav,12.796,FALSE,61500003
4949,7/9/2004,THB,Nav,12.796,FALSE,61500003
4950,6/9/2004,THB,Nav,12.7957,FALSE,61500003
4951,3/9/2004,THB,Nav,12.7945,FALSE,61500003
4952,2/9/2004,THB,Nav,12.7937,FALSE,61500003
4953,1/9/2004,THB,Nav,12.7937,FALSE,61500003
4954,31/8/2004,THB,Nav,12.7931,FALSE,61500003
4955,30/8/2004,THB,Nav,12.7926,FALSE,61500003
4956,27/8/2004,THB,Nav,12.7916,FALSE,61500003
4957,26/8/2004,THB,Nav,12.7912,FALSE,61500003
4958,25/8/2004,THB,Nav,12.7908,FALSE,61500003
4959,24/8/2004,THB,Nav,12.7903,FALSE,61500003
4960,23/8/2004,THB,Nav,12.7899,FALSE,61500003
4961,20/8/2004,THB,Nav,12.7894,FALSE,61500003
4962,19/8/2004,THB,Nav,12.7892,FALSE,61500003
4963,18/8/2004,THB,Nav,12.7888,FALSE,61500003
4964,17/8/2004,THB,Nav,12.7883,FALSE,61500003
4965,16/8/2004,THB,Nav,12.7881,FALSE,61500003
4966,13/8/2004,THB,Nav,12.7868,FALSE,61500003
4967,12/8/2004,THB,Nav,12.7861,TRUE,61500003
4968,11/8/2004,THB,Nav,12.7861,FALSE,61500003
4969,10/8/2004,THB,Nav,12.7856,FALSE,61500003
4970,9/8/2004,THB,Nav,12.7849,FALSE,61500003
4971,6/8/2004,THB,Nav,12.784,FALSE,61500003
4972,5/8/2004,THB,Nav,12.7835,FALSE,61500003
4973,4/8/2004,THB,Nav,12.783,FALSE,61500003
4974,3/8/2004,THB,Nav,12.7823,FALSE,61500003
4975,2/8/2004,THB,Nav,12.7819,TRUE,61500003
4976,30/7/2004,THB,Nav,12.7819,FALSE,61500003
4977,29/7/2004,THB,Nav,12.7813,FALSE,61500003
4978,28/7/2004,THB,Nav,12.7808,FALSE,61500003
4979,27/7/2004,THB,Nav,12.7805,FALSE,61500003
4980,26/7/2004,THB,Nav,12.7802,FALSE,61500003
4981,23/7/2004,THB,Nav,12.7784,FALSE,61500003
4982,22/7/2004,THB,Nav,12.7782,FALSE,61500003
4983,21/7/2004,THB,Nav,12.7775,FALSE,61500003
4984,20/7/2004,THB,Nav,12.7771,FALSE,61500003
4985,19/7/2004,THB,Nav,12.7767,FALSE,61500003
4986,16/7/2004,THB,Nav,12.776,FALSE,61500003
4987,15/7/2004,THB,Nav,12.7755,FALSE,61500003
4988,14/7/2004,THB,Nav,12.7751,FALSE,61500003
4989,13/7/2004,THB,Nav,12.7743,FALSE,61500003
4990,12/7/2004,THB,Nav,12.7741,FALSE,61500003
4991,9/7/2004,THB,Nav,12.7738,FALSE,61500003
4992,8/7/2004,THB,Nav,12.7734,FALSE,61500003
4993,7/7/2004,THB,Nav,12.773,FALSE,61500003
4994,6/7/2004,THB,Nav,12.7727,FALSE,61500003
4995,5/7/2004,THB,Nav,12.7725,FALSE,61500003
4996,2/7/2004,THB,Nav,12.7718,FALSE,61500003
4997,1/7/2004,THB,Nav,12.7714,TRUE,61500003
4998,30/6/2004,THB,Nav,12.7714,FALSE,61500003
4999,29/6/2004,THB,Nav,12.7706,FALSE,61500003
5000,28/6/2004,THB,Nav,12.7703,FALSE,61500003
5001,25/6/2004,THB,Nav,12.7699,FALSE,61500003
5002,24/6/2004,THB,Nav,12.7695,FALSE,61500003
5003,23/6/2004,THB,Nav,12.7692,FALSE,61500003
5004,22/6/2004,THB,Nav,12.7688,FALSE,61500003
5005,21/6/2004,THB,Nav,12.7683,FALSE,61500003
5006,18/6/2004,THB,Nav,12.7681,FALSE,61500003
5007,17/6/2004,THB,Nav,12.7679,FALSE,61500003
5008,16/6/2004,THB,Nav,12.7677,FALSE,61500003
5009,15/6/2004,THB,Nav,12.7673,FALSE,61500003
5010,14/6/2004,THB,Nav,12.7668,FALSE,61500003
5011,11/6/2004,THB,Nav,12.7661,FALSE,61500003
5012,10/6/2004,THB,Nav,12.7658,FALSE,61500003
5013,9/6/2004,THB,Nav,12.7653,FALSE,61500003
5014,8/6/2004,THB,Nav,12.765,FALSE,61500003
5015,7/6/2004,THB,Nav,12.7648,FALSE,61500003
5016,4/6/2004,THB,Nav,12.7641,FALSE,61500003
5017,3/6/2004,THB,Nav,12.764,FALSE,61500003
5018,2/6/2004,THB,Nav,12.7634,TRUE,61500003
5019,1/6/2004,THB,Nav,12.7634,FALSE,61500003
5020,31/5/2004,THB,Nav,12.7631,FALSE,61500003
5021,28/5/2004,THB,Nav,12.7624,FALSE,61500003
5022,27/5/2004,THB,Nav,12.7621,FALSE,61500003
5023,26/5/2004,THB,Nav,12.7618,FALSE,61500003
5024,25/5/2004,THB,Nav,12.7616,FALSE,61500003
5025,24/5/2004,THB,Nav,12.7615,FALSE,61500003
5026,21/5/2004,THB,Nav,12.7612,FALSE,61500003
5027,20/5/2004,THB,Nav,12.7609,FALSE,61500003
5028,19/5/2004,THB,Nav,12.7607,FALSE,61500003
5029,18/5/2004,THB,Nav,12.7601,FALSE,61500003
5030,17/5/2004,THB,Nav,12.7596,FALSE,61500003
5031,14/5/2004,THB,Nav,12.7591,FALSE,61500003
5032,13/5/2004,THB,Nav,12.7584,FALSE,61500003
5033,12/5/2004,THB,Nav,12.7582,FALSE,61500003
5034,11/5/2004,THB,Nav,12.7581,FALSE,61500003
5035,10/5/2004,THB,Nav,12.7578,FALSE,61500003
5036,7/5/2004,THB,Nav,12.76,FALSE,61500003
5037,6/5/2004,THB,Nav,12.7593,FALSE,61500003
5038,5/5/2004,THB,Nav,12.759,TRUE,61500003
5039,4/5/2004,THB,Nav,12.759,FALSE,61500003
5040,3/5/2004,THB,Nav,12.7563,TRUE,61500003
5041,30/4/2004,THB,Nav,12.7563,FALSE,61500003
5042,29/4/2004,THB,Nav,12.7557,FALSE,61500003
5043,28/4/2004,THB,Nav,12.755,FALSE,61500003
5044,27/4/2004,THB,Nav,12.7541,FALSE,61500003
5045,26/4/2004,THB,Nav,12.7534,FALSE,61500003
5046,23/4/2004,THB,Nav,12.7527,FALSE,61500003
5047,22/4/2004,THB,Nav,12.7516,FALSE,61500003
5048,21/4/2004,THB,Nav,12.7505,FALSE,61500003
5049,20/4/2004,THB,Nav,12.7519,FALSE,61500003
5050,19/4/2004,THB,Nav,12.7514,FALSE,61500003
5051,16/4/2004,THB,Nav,12.7506,FALSE,61500003
5052,15/4/2004,THB,Nav,12.7504,TRUE,61500003
5053,14/4/2004,THB,Nav,12.7504,TRUE,61500003
5054,13/4/2004,THB,Nav,12.7504,TRUE,61500003
5055,12/4/2004,THB,Nav,12.7504,FALSE,61500003
5056,9/4/2004,THB,Nav,12.7488,FALSE,61500003
5057,8/4/2004,THB,Nav,12.7475,FALSE,61500003
5058,7/4/2004,THB,Nav,12.7472,FALSE,61500003
5059,6/4/2004,THB,Nav,12.7469,TRUE,61500003
5060,5/4/2004,THB,Nav,12.7469,FALSE,61500003
5061,2/4/2004,THB,Nav,12.7482,FALSE,61500003
5062,1/4/2004,THB,Nav,12.7452,FALSE,61500003
5063,31/3/2004,THB,Nav,12.7421,FALSE,61500003
5064,30/3/2004,THB,Nav,12.7381,FALSE,61500003
5065,29/3/2004,THB,Nav,12.7377,FALSE,61500003
5066,26/3/2004,THB,Nav,12.7376,FALSE,61500003
5067,25/3/2004,THB,Nav,12.7367,FALSE,61500003
5068,24/3/2004,THB,Nav,12.7359,FALSE,61500003
5069,23/3/2004,THB,Nav,12.7328,FALSE,61500003
5070,22/3/2004,THB,Nav,12.7311,FALSE,61500003
5071,19/3/2004,THB,Nav,12.7288,FALSE,61500003
5072,18/3/2004,THB,Nav,12.7285,FALSE,61500003
5073,17/3/2004,THB,Nav,12.7257,FALSE,61500003
5074,16/3/2004,THB,Nav,12.7206,FALSE,61500003
5075,15/3/2004,THB,Nav,12.7174,FALSE,61500003
5076,12/3/2004,THB,Nav,12.7152,FALSE,61500003
5077,11/3/2004,THB,Nav,12.7122,FALSE,61500003
5078,10/3/2004,THB,Nav,12.7089,FALSE,61500003
5079,9/3/2004,THB,Nav,12.7071,FALSE,61500003
5080,8/3/2004,THB,Nav,12.7054,FALSE,61500003
5081,5/3/2004,THB,Nav,12.7011,TRUE,61500003
5082,4/3/2004,THB,Nav,12.7011,FALSE,61500003
5083,3/3/2004,THB,Nav,12.6993,FALSE,61500003
5084,2/3/2004,THB,Nav,12.6968,FALSE,61500003
5085,1/3/2004,THB,Nav,12.6938,FALSE,61500003
5086,27/2/2004,THB,Nav,12.6918,FALSE,61500003
5087,26/2/2004,THB,Nav,12.6899,FALSE,61500003
5088,25/2/2004,THB,Nav,12.6895,FALSE,61500003
5089,24/2/2004,THB,Nav,12.6884,FALSE,61500003
5090,23/2/2004,THB,Nav,12.6876,FALSE,61500003
5091,20/2/2004,THB,Nav,12.6862,FALSE,61500003
5092,19/2/2004,THB,Nav,12.6852,FALSE,61500003
5093,18/2/2004,THB,Nav,12.6841,FALSE,61500003
5094,17/2/2004,THB,Nav,12.6833,FALSE,61500003
5095,16/2/2004,THB,Nav,12.6823,FALSE,61500003
5096,13/2/2004,THB,Nav,12.6798,FALSE,61500003
5097,12/2/2004,THB,Nav,12.6781,FALSE,61500003
5098,11/2/2004,THB,Nav,12.6743,FALSE,61500003
5099,10/2/2004,THB,Nav,12.6715,FALSE,61500003
5100,9/2/2004,THB,Nav,12.67,FALSE,61500003
5101,6/2/2004,THB,Nav,12.6676,FALSE,61500003
5102,5/2/2004,THB,Nav,12.6672,FALSE,61500003
5103,4/2/2004,THB,Nav,12.6663,FALSE,61500003
5104,3/2/2004,THB,Nav,12.6636,FALSE,61500003
5105,2/2/2004,THB,Nav,12.6601,FALSE,61500003
5106,30/1/2004,THB,Nav,12.6573,FALSE,61500003
5107,29/1/2004,THB,Nav,12.6548,FALSE,61500003
5108,28/1/2004,THB,Nav,12.6538,FALSE,61500003
5109,27/1/2004,THB,Nav,12.6519,FALSE,61500003
5110,26/1/2004,THB,Nav,12.6493,FALSE,61500003
5111,23/1/2004,THB,Nav,12.6419,FALSE,61500003
5112,22/1/2004,THB,Nav,12.641,FALSE,61500003
5113,21/1/2004,THB,Nav,12.6402,FALSE,61500003
5114,20/1/2004,THB,Nav,12.6391,FALSE,61500003
5115,19/1/2004,THB,Nav,12.6368,FALSE,61500003
5116,16/1/2004,THB,Nav,12.6339,FALSE,61500003
5117,15/1/2004,THB,Nav,12.631,FALSE,61500003
5118,14/1/2004,THB,Nav,12.6308,FALSE,61500003
5119,13/1/2004,THB,Nav,12.6293,FALSE,61500003
5120,12/1/2004,THB,Nav,12.6273,FALSE,61500003
5121,9/1/2004,THB,Nav,12.6249,FALSE,61500003
5122,8/1/2004,THB,Nav,12.6234,FALSE,61500003
5123,7/1/2004,THB,Nav,12.6228,FALSE,61500003
5124,6/1/2004,THB,Nav,12.6206,FALSE,61500003
5125,5/1/2004,THB,Nav,12.6164,FALSE,61500003
5126,2/1/2004,THB,Nav,12.6109,TRUE,61500003
5127,1/1/2004,THB,Nav,12.6109,TRUE,61500003
5128,31/12/2003,THB,Nav,12.6109,FALSE,61500003
5129,30/12/2003,THB,Nav,12.6092,FALSE,61500003
5130,29/12/2003,THB,Nav,12.6032,FALSE,61500003
5131,26/12/2003,THB,Nav,12.598,FALSE,61500003
5132,25/12/2003,THB,Nav,12.5903,FALSE,61500003
5133,24/12/2003,THB,Nav,12.5858,FALSE,61500003
5134,23/12/2003,THB,Nav,12.5766,FALSE,61500003
5135,22/12/2003,THB,Nav,12.5583,FALSE,61500003
5136,19/12/2003,THB,Nav,12.5507,FALSE,61500003
5137,18/12/2003,THB,Nav,12.5367,FALSE,61500003
5138,17/12/2003,THB,Nav,12.5278,FALSE,61500003
5139,16/12/2003,THB,Nav,12.5116,FALSE,61500003
5140,15/12/2003,THB,Nav,12.4993,FALSE,61500003
5141,12/12/2003,THB,Nav,12.4778,FALSE,61500003
5142,11/12/2003,THB,Nav,12.4511,FALSE,61500003
5143,10/12/2003,THB,Nav,12.4337,TRUE,61500003
5144,9/12/2003,THB,Nav,12.4337,FALSE,61500003
5145,8/12/2003,THB,Nav,12.4113,FALSE,61500003
5146,5/12/2003,THB,Nav,12.3735,TRUE,61500003
5147,4/12/2003,THB,Nav,12.3735,FALSE,61500003
5148,3/12/2003,THB,Nav,12.3697,FALSE,61500003
5149,2/12/2003,THB,Nav,12.3632,FALSE,61500003
5150,1/12/2003,THB,Nav,12.3583,FALSE,61500003
5151,28/11/2003,THB,Nav,12.3467,FALSE,61500003
5152,27/11/2003,THB,Nav,12.3283,FALSE,61500003
5153,26/11/2003,THB,Nav,12.3214,FALSE,61500003
5154,25/11/2003,THB,Nav,12.3138,FALSE,61500003
5155,24/11/2003,THB,Nav,12.2994,FALSE,61500003
5156,21/11/2003,THB,Nav,12.2959,FALSE,61500003
5157,20/11/2003,THB,Nav,12.2642,FALSE,61500003
5158,19/11/2003,THB,Nav,12.2519,FALSE,61500003
5159,18/11/2003,THB,Nav,12.2456,FALSE,61500003
5160,17/11/2003,THB,Nav,12.731,FALSE,61500003
